latitude,longitude,price,minimum_nights,room_type,neighbourhood
40.83207,-73.92068,42,2,1,47
40.63402,-74.0025,65,1,1,20
40.76707,-73.98591,131,2,1,95
40.73452,-74.00825,215,2,0,209
40.69439,-73.96898,450,7,0,41
40.58518,-73.96846,100,2,1,89
40.80352,-73.95079,109,3,0,94
40.71304,-73.94862,93,2,1,214
40.76075,-73.87943,55,1,1,59
40.72974,-73.98372,160,2,0,64
40.76423,-73.98891,145,2,1,95
40.72454,-73.98749,199,7,0,64
40.69119,-73.99438,300,2,0,25
40.72181,-73.98146,149,3,0,64
40.71009,-73.9575,85,3,1,214
40.70642,-74.01756,245,3,0,6
40.6892,-73.97474,120,3,1,80
40.67573,-73.97993,115,2,0,151
40.72705,-73.99904,148,2,0,92
40.7165,-73.99107,90,2,1,35
40.76649,-73.98727,489,3,0,95
40.82909,-73.94183,78,5,0,94
40.81807,-73.95487,30,3,1,94
40.72569,-73.99519,399,3,0,144
40.83713,-73.94343,60,1,1,206
40.71454,-73.99271,300,7,0,35
40.67008,-73.9571,170,3,0,51
40.65875,-73.93698,68,1,1,60
40.6794,-73.9616,90,4,1,51
40.67394,-73.95951,150,2,0,51
40.7452,-73.97779,449,1,0,112
40.75432,-73.93521,375,2,0,117
40.69253,-73.99249,150,2,1,25
40.75906,-73.87771,78,1,1,59
40.75355,-73.97352,400,7,1,127
40.69349,-73.94746,65,5,1,13
40.80902,-73.9419,150,3,1,94
40.74611,-74.00014,220,7,0,34
40.71386,-73.9634,350,7,0,214
40.80389,-73.96859,100,3,0,202
40.63672,-73.91154,120,2,0,30
40.7123,-73.95228,249,3,0,214
40.6735,-73.97644,85,1,1,151
40.72227,-73.95788,259,2,0,214
40.68662,-73.97602,90,4,1,80
40.85655,-73.90377,73,2,1,78
40.67441,-73.98258,185,3,0,151
40.64919,-73.96143,84,2,1,74
40.73201,-73.98768,250,2,0,64
40.64644,-73.9756,95,1,0,108
40.75707,-73.99764,225,2,1,95
40.6711,-73.95231,99,2,1,51
40.73065,-73.9886,140,2,0,64
40.7639,-73.99083,345,2,0,95
40.83887,-73.88805,42,2,1,196
40.67395,-73.95682,135,3,0,51
40.67061,-73.9904,250,7,0,85
40.77667,-73.95463,140,2,0,201
40.69205,-73.95593,80,1,0,13
40.81693,-73.94562,135,5,1,94
40.66215,-73.95187,80,3,0,159
40.76643,-73.96181,115,1,0,201
40.62948,-73.94088,195,2,0,76
40.67831,-73.93903,65,3,1,13
40.76168,-73.95059,60,2,1,169
40.72618,-73.99523,215,3,0,144
40.72688,-74.0022,200,3,0,178
40.7724,-73.95762,500,1,0,201
40.73523,-74.00607,250,2,0,209
40.70894,-73.94142,200,1,0,214
40.72526,-73.99201,185,3,0,64
40.68345,-73.93874,95,3,0,13
40.76466,-73.99325,180,3,1,95
40.71193,-73.95122,120,2,0,214
40.77219,-73.94763,199,5,0,201
40.75926,-73.94006,120,1,0,117
40.72463,-73.95227,65,5,1,91
40.67814,-73.95292,149,1,2,51
40.75777,-73.93509,125,1,1,117
40.68816,-73.87193,90,2,0,52
40.70153,-73.93064,200,3,0,28
40.68612,-73.95927,225,4,0,13
40.65694,-73.95374,33,7,1,159
40.71737,-73.96396,240,1,0,214
40.8013,-73.96669,85,7,1,202
40.6626,-73.87731,29,1,1,63
40.73756,-73.91802,33,1,1,189
40.75878,-73.99011,220,5,0,95
40.67091,-73.94888,275,4,0,51
40.72353,-73.97646,150,2,0,64
40.79632,-73.969,79,1,1,202
40.74616,-73.98641,800,1,0,127
40.62398,-74.02786,79,1,1,7
40.68176,-73.914,149,2,0,13
40.71236,-73.9379,200,1,0,214
40.74192,-73.99978,135,3,1,34
40.67052,-73.93444,400,3,0,51
40.76066,-73.96397,150,1,0,201
40.71998,-73.96283,190,6,0,214
40.7623,-73.99096,172,4,0,95
40.63627,-73.96514,113,7,0,74
40.65406,-73.9506,20,1,1,60
40.6771,-73.97174,55,2,1,158
40.74873,-73.98827,159,7,0,127
40.77006,-73.93043,50,1,1,4
40.66501,-73.98112,145,2,0,182
40.69571,-73.91637,65,3,1,28
40.74183,-73.99878,350,2,0,34
40.70818,-73.94952,90,1,1,214
40.77852,-73.90836,400,1,0,54
40.67949,-73.98666,225,2,0,85
40.73898,-73.98233,150,2,0,112
40.76258,-73.9887,180,4,0,95
40.65978,-73.99406,50,3,1,190
40.54896,-74.14246,40,2,1,90
40.69351,-73.94011,200,2,0,13
40.68954,-73.99383,200,5,0,43
40.67505,-73.97795,100,5,0,151
40.6908,-73.97332,145,2,0,80
40.67535,-73.94992,65,2,1,51
40.63635,-73.95502,90,3,1,74
40.67398,-73.94669,250,1,0,51
40.71474,-74.01101,425,5,0,197
40.71436,-73.96362,285,3,0,214
40.73201,-73.95699,120,5,1,91
40.6926,-73.99832,100,3,1,25
40.66593,-73.9879,93,2,1,182
40.66881,-73.99178,147,5,0,85
40.83324,-73.94072,70,1,1,206
40.79902,-73.96043,65,2,1,202
40.67746,-74.01392,99,1,0,162
40.67154,-73.87913,65,3,1,63
40.76516,-73.92758,85,2,1,4
40.74815,-74.00493,125,3,0,34
40.85461,-73.92668,80,4,0,206
40.65609,-73.95781,70,1,0,159
40.67993,-74.00688,450,1,0,162
40.77546,-73.91571,110,3,0,54
40.68779,-73.92131,125,1,0,13
40.72746,-73.98781,80,4,0,64
40.68004,-73.94083,55,1,1,13
40.7281,-73.98671,100,3,0,64
40.85394,-73.89641,35,5,1,78
40.74568,-73.98321,275,7,0,127
40.7582,-73.96692,100,2,0,127
40.71449,-73.987,70,2,1,119
40.71421,-73.95421,130,1,1,214
40.84441,-73.94218,40,6,1,206
40.84482,-73.94029,139,2,0,206
40.76794,-73.95712,220,8,0,201
40.67175,-73.9436,80,4,0,51
40.68796,-73.97735,178,3,0,80
40.71775,-73.99509,199,3,0,35
40.70057,-73.92385,180,7,0,28
40.7598,-73.99978,115,1,0,95
40.6774,-74.00304,199,2,0,162
40.70839,-73.94538,119,3,1,214
40.68329,-73.95111,45,3,1,13
40.7532,-73.96711,99,1,0,127
40.82186,-73.95672,60,7,1,94
40.82759,-73.92081,65,1,1,48
40.76679,-73.98598,150,7,0,95
40.77464,-73.95226,99,1,0,201
40.73129,-73.99944,850,3,0,92
40.75862,-73.96841,160,3,0,127
40.66777,-73.98367,150,4,1,182
40.68898,-73.94139,50,10,1,13
40.80273,-73.95924,89,1,1,130
40.74429,-73.97663,300,2,0,112
40.7588,-73.92566,101,10,0,4
40.66303,-73.92526,60,2,1,60
40.86925,-73.89974,35,1,1,111
40.77769,-73.94836,130,3,0,201
40.72646,-73.95341,59,3,1,91
40.75823,-73.93114,295,3,0,117
40.71982,-73.98849,250,2,0,119
40.72675,-73.90522,64,3,0,123
40.704,-73.98464,100,3,1,53
40.72474,-73.95508,70,2,1,91
40.80546,-73.94601,92,2,0,94
40.80307,-73.946,169,5,0,94
40.68908,-73.9522,93,1,1,13
40.7457,-73.94497,65,4,1,117
40.64295,-73.95276,40,3,1,74
40.6736,-73.95043,75,1,1,51
40.73298,-73.95813,80,1,1,91
40.76996,-73.95875,245,1,0,201
40.71522,-73.99355,90,1,1,35
40.6904,-73.98502,135,9,0,57
40.6862,-73.9542,90,4,0,13
40.70933,-73.94651,80,2,1,214
40.7274,-74.0026,183,2,0,178
40.77382,-73.95088,141,2,0,201
40.79931,-73.96072,75,1,1,202
40.57762,-73.96051,99,2,0,23
40.67239,-73.93225,110,1,1,51
40.73356,-73.99876,225,1,0,92
40.83424,-73.94275,65,3,1,206
40.64851,-73.94667,60,1,1,60
40.57879,-74.11043,60,3,0,88
40.73905,-73.98161,210,1,0,112
40.72955,-73.98058,77,1,1,64
40.69155,-73.94975,165,4,0,13
40.8046,-73.96545,50,1,1,130
40.67732,-73.98225,150,2,0,151
40.72309,-73.99412,270,3,0,145
40.80272,-73.96634,45,1,1,202
40.70515,-73.9136,75,1,1,166
40.74711,-73.88188,125,3,0,68
40.7188,-73.98554,185,3,0,119
40.73329,-73.89463,68,1,1,123
40.73876,-73.98108,100,1,0,112
40.82976,-73.94663,30,8,1,94
40.74198,-73.9768,209,3,1,112
40.71774,-73.95466,285,2,0,214
40.70103,-73.91901,50,2,1,28
40.76204,-73.99143,175,1,0,95
40.80309,-73.96883,77,1,2,202
40.77694,-73.90846,35,4,1,54
40.68754,-73.92522,45,3,1,13
40.72611,-73.98208,85,1,0,64
40.68884,-73.97738,195,1,0,80
40.80456,-73.95033,115,3,0,94
40.74158,-73.98593,200,2,0,75
40.71257,-73.995,175,2,0,198
40.75659,-73.93108,275,2,0,117
40.81482,-73.95192,51,1,1,94
40.77778,-73.97795,200,4,0,202
40.77771,-73.98023,145,5,0,202
40.72609,-73.98795,100,2,1,64
40.67144,-73.94613,120,2,0,51
40.76792,-73.91191,40,4,1,4
40.72223,-73.90264,68,1,1,123
40.70373,-73.92723,85,4,1,28
40.76424,-73.92351,125,3,0,4
40.69797,-73.992,60,3,1,25
40.82631,-73.95201,30,1,1,94
40.72697,-74.00098,315,2,0,178
40.81462,-73.95248,203,3,0,94
40.7494,-73.97823,111,1,1,137
40.77366,-73.98574,125,4,1,202
40.67169,-73.95117,85,2,0,51
40.75104,-73.9852,275,1,0,127
40.66714,-73.98401,75,3,1,182
40.6746,-73.94652,80,1,1,51
40.67173,-73.98303,300,3,0,151
40.58952,-74.15587,119,2,0,143
40.78494,-73.94988,225,2,0,201
40.75499,-73.99437,299,3,0,95
40.71684,-73.95907,110,1,1,214
40.83012,-73.92714,41,2,1,47
40.70795,-73.92039,250,1,0,28
40.63598,-73.95611,129,3,1,74
40.65933,-73.95931,65,1,1,159
40.75866,-73.98535,850,1,0,191
40.81853,-73.9472,54,3,1,94
40.72673,-73.95223,75,3,1,91
40.76635,-73.9205,89,3,1,4
40.76323,-73.95916,200,4,0,201
40.75812,-73.98935,10,1,2,95
40.69682,-73.9837,140,3,0,57
40.71377,-73.94092,120,1,0,214
40.64116,-73.88346,125,3,0,30
40.70417,-74.01709,115,1,0,6
40.73567,-73.98403,69,2,2,86
40.71307,-73.95084,185,1,0,214
40.74041,-73.98933,180,3,0,75
40.77502,-73.95536,143,2,1,201
40.72615,-73.99072,190,4,0,64
40.63993,-73.98209,50,2,1,20
40.67059,-73.98621,150,2,0,151
40.7213,-73.96042,200,5,0,214
40.75759,-73.99006,45,3,1,95
40.75812,-73.96171,150,2,0,127
40.72028,-73.94152,241,5,0,214
40.69613,-73.97364,80,3,1,80
40.79678,-73.96545,79,2,1,202
40.7193,-73.93993,125,7,0,214
40.76537,-73.9638,300,3,0,201
40.7232,-73.98561,139,3,0,64
40.64109,-73.97503,50,1,1,108
40.70964,-74.01798,199,1,0,6
40.77097,-73.91107,350,3,0,54
40.81737,-73.93781,150,5,1,94
40.73824,-74.00027,175,3,0,209
40.70957,-73.94088,168,3,0,214
40.67352,-73.95633,80,7,0,51
40.79207,-73.94196,80,1,1,61
40.67404,-73.96395,69,4,1,158
40.69498,-73.90698,179,1,0,28
40.70138,-73.91556,100,2,0,28
40.78857,-73.94952,100,3,1,61
40.7511,-73.97103,170,7,0,127
40.75328,-73.97212,224,3,1,127
40.73061,-73.98409,215,2,0,64
40.72853,-73.99914,200,2,0,92
40.71124,-73.96069,75,2,1,214
40.68328,-73.9379,50,2,1,13
40.74229,-73.95427,70,1,1,117
40.6726,-73.95364,79,1,1,51
40.74833,-73.90827,90,2,1,220
40.7121,-73.9623,120,3,1,214
40.68409,-73.93827,69,4,0,13
40.76575,-73.98938,110,1,1,95
40.70423,-73.91595,75,1,1,28
40.79719,-73.97097,80,3,0,202
40.74807,-74.00209,200,3,0,34
40.74615,-73.90216,60,1,1,220
40.72623,-73.94298,137,5,0,91
40.67678,-73.99708,45,2,1,31
40.71996,-73.95767,100,1,1,214
40.68988,-73.99907,135,4,0,45
40.67901,-73.96237,105,1,1,51
40.64929,-73.92685,35,1,1,60
40.71105,-73.94563,80,1,1,214
40.80246,-73.96741,72,3,1,202
40.70969,-73.95252,120,5,0,214
40.82705,-73.91337,95,2,1,48
40.83891,-73.93758,45,1,1,206
40.83112,-73.87319,49,3,1,152
40.72522,-73.94124,89,1,1,91
40.71079,-73.95192,230,4,1,214
40.73564,-73.98229,239,5,0,86
40.80832,-73.93889,200,3,0,61
40.71365,-73.93838,150,4,0,214
40.69171,-73.9575,195,4,0,13
40.76116,-73.99031,250,3,0,95
40.72825,-74.00225,290,2,0,92
40.66819,-73.93783,275,2,0,51
40.78363,-73.97485,190,3,0,202
40.71918,-73.99536,125,3,1,115
40.77843,-73.95191,175,2,0,201
40.82846,-73.94393,175,4,0,94
40.68574,-73.99421,250,2,0,31
40.72974,-73.98201,100,4,1,64
40.7618,-73.92728,55,1,2,117
40.7269,-73.98368,128,4,0,64
40.81051,-73.94723,130,4,0,94
40.65704,-73.96086,60,5,1,159
40.72173,-73.9918,125,1,1,119
40.75947,-73.99335,350,2,0,95
40.64844,-73.96214,45,5,1,74
40.73219,-73.95563,275,2,0,91
40.70401,-73.92629,41,6,1,28
40.70579,-73.9185,89,2,0,28
40.72866,-74.00095,226,3,0,92
40.71135,-73.96596,125,2,0,214
40.75142,-73.97049,210,2,0,127
40.71894,-73.95713,100,6,0,214
40.66838,-73.96,45,1,1,51
40.65616,-74.00091,88,4,1,190
40.69563,-73.98193,110,1,1,80
40.71754,-73.9868,50,1,2,119
40.6765,-73.98205,100,4,0,151
40.81472,-73.94291,124,5,0,94
40.71229,-73.95782,150,1,1,214
40.72988,-73.98713,125,1,1,64
40.72709,-73.98274,90,1,1,64
40.86057,-73.92907,100,1,0,103
40.67821,-73.9787,100,1,0,151
40.71095,-73.95239,125,3,1,214
40.80461,-73.96401,60,1,1,130
40.7212,-73.99463,265,5,0,145
40.6359,-73.97105,34,2,1,108
40.73239,-73.9996,103,2,0,92
40.79816,-73.97178,175,2,0,202
40.76704,-73.95722,159,6,0,201
40.73363,-73.98545,79,1,1,86
40.71747,-73.95459,160,1,0,214
40.71147,-73.95896,250,2,0,214
40.82261,-73.95163,25,2,1,94
40.76352,-73.95548,135,4,0,201
40.8036,-73.95308,150,4,1,94
40.86159,-73.92616,100,4,0,103
40.61225,-73.9815,39,7,1,17
40.72619,-73.98284,239,2,0,64
40.67242,-73.98614,70,1,1,151
40.70856,-73.94777,200,1,0,214
40.68664,-73.92318,49,1,1,13
40.68379,-73.92932,45,3,1,13
40.71072,-73.96131,89,2,1,214
40.76312,-73.99394,200,2,0,95
40.71255,-73.95121,125,2,1,214
40.82425,-73.9552,95,2,0,94
40.72608,-73.97797,105,3,1,64
40.70626,-73.90931,135,5,0,166
40.73902,-73.99143,1100,3,0,34
40.74836,-73.93866,199,10,0,117
40.68949,-73.91191,60,5,1,28
40.66182,-73.99387,65,1,1,190
40.68051,-73.99743,109,4,0,31
40.70526,-73.92446,250,2,1,28
40.68681,-73.93344,183,3,0,13
40.70514,-74.00921,85,1,1,73
40.67831,-74.00186,90,6,0,31
40.71292,-73.96215,90,1,1,214
40.77513,-73.94977,135,1,0,201
40.68552,-73.93581,110,4,0,13
40.67688,-73.97602,100,2,1,151
40.77271,-73.98811,190,1,0,202
40.68376,-73.95851,60,1,1,13
40.6809,-73.94537,65,1,0,13
40.69364,-73.93303,89,5,1,13
40.75647,-73.89964,100,2,1,59
40.72235,-73.94176,650,3,0,91
40.76837,-73.92007,140,4,0,4
40.69232,-73.9534,250,5,0,13
40.7755,-73.9475,130,1,1,201
40.76452,-73.9251,115,2,0,4
40.70835,-73.95368,270,2,0,214
40.7228,-73.94538,90,1,1,91
40.72781,-73.9862,110,4,0,64
40.7666,-73.99256,98,7,0,95
40.7341,-74.00104,150,3,0,209
40.68533,-73.96808,149,2,0,41
40.86689,-73.92224,57,1,1,103
40.76548,-73.94675,55,10,1,169
40.65026,-73.96316,196,3,1,74
40.78107,-73.97817,75,5,1,202
40.71579,-73.9588,220,4,0,214
40.70099,-73.93728,245,2,0,28
40.7958,-73.93186,280,2,0,61
40.74556,-74.00156,195,2,1,34
40.7212,-73.98893,110,1,0,119
40.74819,-73.97201,200,6,0,137
40.68286,-73.97134,80,1,1,80
40.65454,-73.91569,120,1,0,60
40.70361,-73.9255,52,1,1,28
40.64196,-73.97467,62,1,1,108
40.69377,-73.91269,40,5,1,28
40.74329,-73.98253,102,1,1,127
40.67768,-73.94332,125,5,0,51
40.61354,-73.96316,140,1,1,128
40.75979,-73.98953,395,6,0,95
40.72847,-73.99029,129,5,1,64
40.70783,-73.94858,195,2,0,214
40.74298,-73.95804,290,5,0,117
40.7294,-73.94977,56,7,1,91
40.71371,-73.95433,85,1,1,214
40.69628,-73.92627,65,1,1,28
40.732,-73.98759,200,1,1,64
40.72793,-73.98876,85,1,1,64
40.75726,-73.92812,44,1,1,4
40.73135,-73.98298,150,1,0,64
40.71433,-73.99028,125,2,0,35
40.71045,-73.95784,200,2,0,214
40.68949,-73.90987,60,1,1,28
40.82035,-73.95529,99,1,1,94
40.69545,-73.94829,50,7,1,13
40.67309,-73.94799,109,1,1,51
40.77799,-73.95223,80,1,1,201
40.77138,-73.94973,145,1,0,201
40.75829,-73.88013,55,1,1,59
40.77076,-73.94757,125,2,0,201
40.70183,-73.91146,35,7,1,166
40.69872,-73.93461,49,1,1,28
40.7879,-73.94796,250,2,0,61
40.86113,-73.91511,100,5,0,200
40.68342,-73.9912,90,4,1,31
40.74999,-73.99687,1000,3,0,34
40.76812,-73.95093,150,7,0,201
40.84346,-73.90554,55,3,1,38
40.72314,-73.9797,60,1,1,64
40.69796,-73.98268,50,1,1,57
40.7542,-73.96815,1600,3,0,127
40.78478,-73.94967,200,1,1,201
40.68418,-73.96926,355,5,0,80
40.7824,-73.98294,125,1,1,202
40.69995,-73.92937,100,5,0,28
40.82349,-73.94193,80,3,1,94
40.72826,-73.98422,130,1,1,64
40.75238,-73.9945,120,3,0,34
40.76253,-73.98939,300,2,0,95
40.7836,-73.95093,303,7,0,201
40.86029,-73.92984,120,7,0,103
40.66378,-73.97813,166,3,0,182
40.6397,-74.0162,55,7,1,190
40.73962,-73.98492,221,5,0,75
40.76326,-73.91673,70,4,1,4
40.78591,-73.94234,70,1,1,61
40.69369,-73.93454,80,2,1,13
40.73194,-73.99474,225,5,0,92
40.7169,-73.94714,100,2,1,214
40.69367,-73.97383,120,2,1,80
40.68003,-73.91701,50,4,1,13
40.70845,-73.95397,135,7,0,214
40.66154,-73.99158,109,9,0,190
40.81189,-73.94137,90,2,1,94
40.72615,-74.00225,100,4,0,178
40.79877,-73.93964,105,3,1,61
40.71096,-73.95171,65,3,1,214
40.69042,-73.96046,44,6,1,41
40.82718,-73.90241,90,2,0,118
40.6778,-73.94339,100,3,1,51
40.71602,-73.99233,105,2,1,35
40.79591,-73.96204,90,2,1,202
40.77664,-73.95749,200,2,1,201
40.64448,-73.96397,100,4,0,74
40.72594,-73.94852,150,1,0,91
40.6932,-73.95519,900,1,1,13
40.68985,-73.95317,45,5,1,13
40.74688,-73.97813,125,2,0,137
40.673,-73.95043,70,1,1,51
40.71798,-73.95983,90,2,1,214
40.68314,-73.93124,325,2,0,13
40.7046,-73.92198,55,1,1,28
40.76769,-73.95616,100,1,0,201
40.78658,-73.94989,200,4,0,61
40.71966,-73.98184,102,2,0,119
40.65074,-73.91633,55,1,0,60
40.74107,-73.99936,250,2,0,34
40.66071,-73.9558,94,3,0,159
40.64768,-73.95138,45,1,1,60
40.8117,-73.94563,64,3,1,94
40.76483,-73.95367,175,1,0,201
40.75942,-73.92601,45,2,2,4
40.72757,-73.98439,55,3,1,64
40.71833,-73.95748,105,3,0,214
40.79446,-73.94455,170,1,0,61
40.67849,-73.91672,229,2,0,13
40.71729,-73.95051,50,2,1,214
40.69449,-73.99188,150,3,0,25
40.8349,-73.94829,150,3,0,206
40.81024,-73.94362,99,2,0,94
40.7193,-73.94502,140,2,0,214
40.767,-73.95456,100,1,1,201
40.77,-73.94285,150,1,0,169
40.73264,-74.00422,450,2,0,209
40.68554,-73.94566,60,2,1,13
40.73394,-74.00302,125,1,0,209
40.72776,-73.98328,655,3,1,64
40.78826,-73.96767,499,1,0,202
40.77593,-73.97699,90,4,0,202
40.78882,-73.97945,179,2,0,202
40.68611,-73.92428,70,2,1,13
40.66662,-73.9936,51,1,1,85
40.70905,-73.95152,80,1,1,214
40.71359,-74.01049,150,3,0,197
40.71067,-73.96005,68,5,1,214
40.68693,-73.94579,50,3,0,13
40.63673,-73.94988,399,2,0,60
40.8131,-73.94459,67,1,1,94
40.76881,-73.98832,200,5,0,95
40.71377,-73.99464,125,1,1,35
40.76701,-73.91208,79,1,1,4
40.71534,-73.94906,85,2,1,214
40.7003,-73.89983,70,2,1,166
40.68618,-73.96144,154,3,0,41
40.68498,-73.92613,91,10,0,13
40.82495,-73.94023,150,5,0,94
40.7095,-73.94945,55,2,1,214
40.71193,-73.95956,200,3,0,214
40.71286,-73.95898,150,2,0,214
40.66993,-73.98137,60,3,1,151
40.80206,-73.95949,150,3,1,130
40.73951,-73.99979,115,1,0,34
40.76564,-73.98759,195,3,0,95
40.69567,-73.95133,150,2,0,13
40.7701,-73.9589,250,2,0,201
40.81098,-73.91814,65,2,0,134
40.71144,-73.96795,170,3,0,214
40.67602,-73.96593,225,5,1,158
40.78093,-73.95499,100,5,1,201
40.67092,-73.98997,35,1,1,85
40.67674,-73.99769,149,3,0,31
40.7194,-73.992,140,7,0,119
40.77828,-73.9764,165,3,0,202
40.67092,-73.98759,100,2,0,151
40.76582,-73.99468,300,2,0,95
40.75612,-73.99263,209,3,0,95
40.78938,-73.94679,140,7,0,61
40.639,-73.96662,71,1,0,74
40.69327,-73.95725,75,2,1,13
40.73469,-73.95527,86,4,0,91
40.72609,-73.90112,245,2,0,123
40.72003,-73.98693,145,2,0,119
40.64057,-74.0786,110,1,1,186
40.79398,-73.9397,140,2,0,61
40.75725,-73.9959,180,2,0,95
40.76646,-73.99132,269,4,0,95
40.79608,-73.93819,100,3,1,61
40.66734,-73.95637,119,2,0,51
40.73799,-73.97821,160,3,0,112
40.72182,-73.95576,300,3,0,214
40.67726,-73.94179,58,3,1,51
40.73593,-74.00438,260,3,0,209
40.66664,-73.99348,80,2,1,85
40.7248,-73.9854,110,4,1,64
40.72835,-74.00159,175,3,0,92
40.72724,-73.98639,175,1,0,64
40.67042,-73.98508,50,5,1,151
40.67817,-73.99495,250,2,0,31
40.75463,-73.93448,55,3,1,117
40.71401,-73.93672,99,1,1,214
40.73552,-74.00554,300,3,0,209
40.66736,-73.99467,53,1,1,85
40.66209,-73.98671,47,1,1,182
40.69447,-73.97296,220,6,0,80
40.75651,-73.99807,206,5,0,95
40.70717,-73.94949,60,1,1,214
40.74946,-73.89505,65,1,0,104
40.86089,-73.92832,100,4,0,103
40.69334,-73.95079,52,6,1,13
40.70535,-74.01277,200,1,0,73
40.81184,-73.94488,89,3,1,94
40.68673,-73.97318,100,1,0,80
40.79866,-73.9681,460,4,0,202
40.7396,-73.88119,165,1,0,68
40.7662,-73.98321,60,3,1,127
40.73571,-73.99694,425,1,1,92
40.82579,-73.94324,99,1,0,94
40.68383,-73.96319,308,2,0,41
40.69107,-73.95878,60,6,1,13
40.72286,-73.98025,100,2,1,64
40.68656,-73.98842,182,4,0,19
40.77959,-73.97827,180,2,1,202
40.79752,-73.93287,65,3,1,61
40.75097,-73.97895,515,2,0,137
40.70383,-73.91171,60,2,1,166
40.79476,-73.97299,4000,1,0,202
40.76798,-73.98356,615,5,0,202
40.67632,-73.96617,70,2,1,158
40.68594,-73.92394,55,4,1,13
40.7139,-73.96553,96,3,0,214
40.76065,-73.90905,80,4,0,4
40.70658,-73.93801,50,3,1,214
40.7069,-73.95498,45,5,1,214
40.68556,-73.92767,195,4,0,13
40.70537,-73.92975,65,4,1,214
40.75535,-73.91397,135,7,0,4
40.81176,-73.94999,100,3,0,94
40.72434,-73.98018,110,3,0,64
40.8455,-73.93987,52,1,1,206
40.60642,-74.11756,49,1,0,70
40.76369,-73.991,275,4,0,95
40.7167,-73.95272,210,2,0,214
40.68794,-73.93626,175,2,1,13
40.73359,-74.00524,249,3,0,209
40.71297,-73.96409,165,2,0,214
40.72289,-73.9974,500,4,0,178
40.73058,-73.99002,85,2,1,64
40.73079,-74.00268,195,2,0,209
40.74321,-73.89988,199,3,0,220
40.82561,-73.9446,50,3,1,94
40.63517,-74.13352,52,1,1,156
40.70292,-73.91119,60,3,1,166
40.76019,-73.92489,135,3,0,4
40.69143,-73.90993,110,2,0,28
40.7688,-73.9535,150,1,1,201
40.79321,-73.9694,1000,1,0,202
40.72014,-73.98498,80,1,1,119
40.72764,-73.98712,100,3,1,64
40.82453,-73.94923,155,1,0,94
40.73118,-73.98794,111,3,0,64
40.74392,-74.00301,159,3,0,34
40.77707,-73.91398,80,1,1,54
40.83331,-73.94547,50,5,1,206
40.71364,-74.01758,3750,1,0,6
40.80143,-73.93803,50,3,1,61
40.7041,-73.98089,135,6,0,204
40.50868,-74.23986,299,3,0,195
40.70017,-73.99202,120,1,1,25
40.72317,-73.94856,70,2,1,91
40.78883,-73.97616,88,1,1,202
40.71261,-73.99475,62,1,1,198
40.67409,-73.97546,100,8,0,151
40.82277,-73.94981,200,1,1,94
40.65926,-73.93468,60,2,1,60
40.76532,-73.99061,150,1,0,95
40.8107,-73.94731,150,2,0,94
40.69822,-73.93517,60,2,1,28
40.8236,-73.9516,67,1,1,94
40.76505,-73.98919,129,1,1,95
40.70492,-73.93341,55,1,1,214
40.66912,-73.94337,114,1,0,51
40.72553,-74.00002,899,3,0,178
40.70066,-73.90964,50,1,1,166
40.66911,-73.94824,200,3,0,51
40.7347,-73.88066,79,4,0,68
40.71991,-73.98832,78,10,1,119
40.72558,-73.97929,399,7,0,64
40.68515,-73.99055,119,5,0,19
40.76198,-73.98718,350,2,0,95
40.71833,-73.98556,95,4,1,119
40.6725,-73.93079,150,3,0,51
40.71756,-74.01659,650,7,0,6
40.80224,-73.93732,48,1,1,61
40.72607,-73.98045,105,2,1,64
40.66948,-73.9903,160,2,0,85
40.72505,-73.94449,99,1,0,91
40.79082,-73.94615,50,1,2,61
40.69093,-73.92754,68,2,1,13
40.73945,-73.98543,225,2,0,75
40.84058,-73.93885,80,5,0,206
40.76053,-73.99002,200,1,1,95
40.6785,-73.91803,100,3,0,13
40.72144,-73.99356,95,1,1,119
40.76483,-73.91522,99,4,0,4
40.72926,-73.9989,119,2,1,92
40.64046,-73.97233,130,1,0,108
40.67902,-73.96101,97,5,0,51
40.77421,-73.95544,150,1,0,201
40.86268,-73.9238,200,2,0,103
40.784,-73.97148,100,1,0,202
40.6687,-73.93628,50,5,1,51
40.72174,-73.98418,82,3,1,64
40.74211,-73.91646,105,2,0,189
40.73322,-73.95177,121,1,1,91
40.69744,-73.90773,70,4,1,28
40.78071,-73.95149,150,1,1,201
40.76024,-74.00046,450,3,0,95
40.72185,-73.98451,255,2,0,64
40.65701,-73.95887,50,1,1,159
40.68663,-73.90721,90,3,1,28
40.76313,-73.98978,100,1,1,95
40.73451,-74.00746,510,3,0,209
40.73054,-74.00061,323,1,0,92
40.71709,-73.99628,124,4,0,35
40.68894,-73.9803,600,1,0,80
40.80933,-73.945,174,5,0,94
40.7675,-73.90911,100,1,1,4
40.74246,-73.9767,99,1,1,112
40.7007,-73.93401,69,2,1,28
40.74755,-74.00317,77,1,1,34
40.72764,-73.95579,199,3,0,91
40.72227,-74.00804,700,4,0,197
40.67611,-73.94106,300,3,0,51
40.66681,-73.9549,45,2,1,51
40.77581,-73.956,510,7,0,201
40.72823,-73.98425,100,1,1,64
40.63573,-74.0772,48,2,1,187
40.80147,-73.94451,60,3,1,61
40.7027,-73.91429,70,5,1,28
40.75684,-73.99465,114,1,1,95
40.72652,-73.98966,250,2,0,64
40.83549,-73.93968,120,3,0,206
