host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,availability_365
79289737,34,40.74348,-73.99365,1,180,1,90
96024343,86,40.73405,-73.98862,0,299,1,335
75458749,74,40.64026,-73.95347,1,45,3,0
23495738,190,40.64487,-74.00893,1,50,1,90
21255768,201,40.77962,-73.95069,0,300,1,0
1903495,214,40.71411,-73.94402,0,151,2,188
96080998,57,40.69569,-73.98249,1,139,1,0
6314010,91,40.72679,-73.94838,1,55,2,0
13442714,178,40.72058,-73.99807,1,120,3,82
1103252,91,40.73287,-73.95211,1,130,1,146
39575635,28,40.70342,-73.92829,1,70,1,0
84558839,120,40.58085,-73.93934,0,130,2,330
893136,159,40.66198,-73.95798,0,98,2,0
345252,51,40.67843,-73.96385,0,120,5,0
96186778,214,40.71865,-73.95875,1,75,3,56
96202421,127,40.76529,-73.97713,1,350,3,0
33346283,94,40.83185,-73.94806,1,40,5,316
96241686,214,40.70976,-73.96686,1,125,3,0
11585415,214,40.7047,-73.94579,1,100,1,0
21142670,61,40.80771,-73.94112,2,95,1,179
91425821,145,40.72275,-73.99558,0,124,2,0
156959,31,40.68342,-73.9912,1,90,4,0
96341353,186,40.6437,-74.07944,0,150,1,336
53309031,61,40.79528,-73.94418,0,93,2,0
50860659,166,40.70703,-73.90907,1,80,7,188
2390711,80,40.69404,-73.98067,0,130,10,0
96368935,112,40.74385,-73.97827,1,89,3,0
96301426,159,40.65714,-73.95,1,50,2,0
96413175,64,40.72173,-73.98282,0,150,9,0
19694796,108,40.63727,-73.97718,1,45,2,0
20309915,214,40.70778,-73.94884,0,170,2,78
38790056,5,40.60979,-74.01121,0,85,1,36
68538563,52,40.68978,-73.87017,1,41,2,0
33936240,95,40.76084,-73.98936,1,89,5,0
33612454,13,40.68655,-73.94299,1,80,2,47
22073094,64,40.72782,-73.9862,1,110,1,0
2222500,201,40.77799,-73.94935,1,80,5,118
24201188,4,40.7591,-73.91525,1,75,4,57
95572265,13,40.68203,-73.92676,1,75,3,311
46576732,206,40.85842,-73.92928,1,79,1,0
96591454,60,40.64383,-73.94902,0,175,3,162
96341353,186,40.64057,-74.0786,1,110,1,337
95765103,175,40.60803,-73.96211,1,50,3,211
50207365,13,40.69653,-73.94994,1,50,2,0
49645950,178,40.7263,-74.00344,0,189,2,30
10920393,92,40.73506,-73.99203,0,275,2,0
1317884,202,40.79512,-73.9733,1,100,2,83
75770804,94,40.82088,-73.93879,1,35,1,0
4071035,198,40.71231,-73.99257,0,140,3,154
89386217,35,40.7135,-73.99121,1,75,1,51
68315940,191,40.76093,-73.98327,1,302,3,179
31616043,94,40.82377,-73.94981,1,65,4,10
2118206,206,40.8337,-73.9458,1,33,10,44
12334451,214,40.71958,-73.96123,0,350,2,179
85923274,119,40.72195,-73.98698,0,214,2,17
59488330,28,40.68687,-73.91564,1,40,2,185
17125263,61,40.79655,-73.93848,1,75,3,271
79738498,94,40.8014,-73.95793,1,100,2,0
10777266,158,40.67688,-73.96735,0,185,3,269
48107620,214,40.71145,-73.95887,1,100,3,0
22129681,31,40.68048,-73.99322,0,130,4,0
12008116,201,40.77341,-73.95025,0,375,1,110
96978953,159,40.65985,-73.95725,1,125,2,136
24273714,214,40.71381,-73.93903,1,85,1,279
28458209,94,40.83014,-73.94656,1,59,3,203
1022070,214,40.71113,-73.95296,0,250,2,0
96867847,127,40.75723,-73.96313,0,175,2,0
8402190,91,40.72342,-73.94838,1,99,2,89
27803037,112,40.74089,-73.98094,0,175,3,0
26830685,178,40.72575,-74.00128,0,850,3,262
17243984,190,40.66198,-73.98964,1,90,2,0
2742827,112,40.74533,-73.9772,0,128,2,0
62563056,127,40.76382,-73.98007,0,305,4,124
38965064,20,40.63561,-73.97961,0,83,7,0
219970,51,40.67642,-73.961,1,80,2,0
68746033,13,40.68303,-73.91238,1,80,1,0
97166562,86,40.73402,-73.9862,1,82,1,14
97243693,137,40.74699,-73.97659,0,200,3,49
97122846,60,40.65141,-73.92512,0,75,3,232
2764786,34,40.74853,-73.99593,1,120,1,0
60085031,127,40.7536,-73.97306,0,125,2,0
51373228,37,40.71625,-74.00401,0,350,2,0
97300191,220,40.74767,-73.90721,0,110,2,8
35433522,214,40.71258,-73.95191,0,349,5,0
24385779,145,40.7215,-73.99395,1,85,2,0
97323051,158,40.67431,-73.9651,1,66,3,0
27227850,182,40.66634,-73.98185,0,144,1,0
7850260,94,40.80594,-73.9454,0,550,1,88
21594748,130,40.80751,-73.96619,1,110,2,0
89388277,119,40.72203,-73.98986,1,118,1,0
96341353,186,40.64055,-74.0784,1,70,1,336
89388277,119,40.72205,-73.9913,1,118,1,0
89388277,119,40.72342,-73.99108,1,118,1,0
4360212,214,40.70912,-73.94513,0,135,2,5
25843005,4,40.75786,-73.92808,1,49,2,20
97441717,74,40.65228,-73.96402,1,65,3,0
39054866,214,40.71238,-73.96279,0,160,3,0
22225635,28,40.69108,-73.91531,1,65,5,0
97454026,206,40.85679,-73.932,1,60,2,60
11018460,214,40.7155,-73.95632,1,125,5,288
2910527,80,40.68725,-73.97458,0,150,2,0
27336207,86,40.73736,-73.98025,0,120,5,0
28717495,73,40.70651,-74.00656,0,199,2,0
97538710,80,40.68906,-73.97897,1,88,1,67
7139819,34,40.74738,-74.00134,0,179,3,0
219320,94,40.82218,-73.94593,0,120,1,0
97631810,59,40.75849,-73.87068,1,50,1,153
2657430,34,40.74681,-74.00006,1,110,7,0
9049657,28,40.69003,-73.90891,0,390,1,321
52428829,214,40.70683,-73.94582,1,60,1,0
15636131,201,40.76952,-73.94892,0,150,7,32
93202618,28,40.70588,-73.92302,1,45,1,0
47617616,117,40.74569,-73.94684,1,105,4,70
77665938,123,40.72693,-73.90319,0,105,1,316
84684940,74,40.64747,-73.96171,1,75,3,335
12573650,28,40.70191,-73.92298,1,38,1,0
77010815,147,40.8722,-73.87607,1,50,3,342
97779735,214,40.70879,-73.94937,1,70,7,292
22534244,220,40.74845,-73.89665,1,85,1,364
97794621,189,40.73922,-73.9265,1,70,1,76
31932014,202,40.78319,-73.97762,1,85,2,89
114590,214,40.72049,-73.96027,0,180,3,54
97808036,94,40.80869,-73.94205,0,600,4,96
42325192,94,40.81463,-73.95106,1,75,3,14
3998751,216,40.65927,-73.97832,0,300,2,16
97842006,34,40.74624,-74.00371,0,225,1,9
97763801,4,40.7687,-73.91975,0,149,4,66
30702769,35,40.71305,-73.99443,1,100,1,233
88972153,91,40.73218,-73.95647,0,425,3,344
1862880,178,40.72652,-74.00032,0,245,2,0
57954964,103,40.86906,-73.9173,1,50,2,155
16390627,201,40.7723,-73.94746,1,55,8,0
5654072,74,40.63503,-73.95127,1,150,3,0
5654072,74,40.63409,-73.95245,1,71,3,0
67097911,34,40.74101,-74.00496,0,300,2,0
10109204,28,40.70378,-73.91311,1,65,2,0
76184970,214,40.71322,-73.9648,0,408,3,267
51007432,201,40.7739,-73.94782,1,78,1,1
1454772,13,40.68014,-73.94048,0,95,3,338
98053423,94,40.80968,-73.94425,1,99,1,123
97833986,202,40.77851,-73.97645,1,77,4,115
3485640,206,40.83892,-73.94265,0,120,3,7
2431238,13,40.68709,-73.95444,0,125,3,13
30494687,94,40.80887,-73.94889,1,90,3,0
33991916,74,40.64361,-73.95367,1,86,2,324
30384194,4,40.75771,-73.91385,1,99,3,176
7610841,202,40.80088,-73.96194,1,115,2,275
20862571,51,40.66892,-73.96079,1,32,2,0
8903368,94,40.81668,-73.94407,1,100,1,0
98297464,81,40.61937,-74.03132,0,95,6,141
16810685,92,40.72868,-73.99901,0,183,1,271
98308046,28,40.68946,-73.91537,0,150,2,152
1774499,28,40.69909,-73.92279,1,75,3,0
98341498,28,40.6886,-73.91209,0,150,4,258
3002077,214,40.71675,-73.96226,0,500,7,106
37435847,61,40.79534,-73.94526,0,100,1,0
7025954,64,40.72188,-73.9826,1,99,3,0
56065753,13,40.69205,-73.95593,0,80,1,0
98485181,13,40.6876,-73.92691,1,79,2,173
14295824,64,40.72718,-73.98238,1,80,4,0
20368225,94,40.80854,-73.94519,0,200,2,101
63746890,13,40.69002,-73.93733,0,100,3,4
22525595,209,40.73616,-74.00889,0,200,2,66
46221302,202,40.79858,-73.97301,1,95,6,0
86592511,85,40.66734,-73.99383,0,135,2,35
897121,119,40.71838,-73.99149,1,85,1,8
1475812,145,40.72216,-73.99571,0,275,2,41
8113117,214,40.71228,-73.95323,1,80,2,52
28007844,127,40.74459,-73.99061,1,108,1,0
98714463,95,40.76043,-73.995,1,110,3,26
98810918,117,40.74629,-73.95199,1,95,3,50
98816024,214,40.7111,-73.94352,1,95,3,5
98828133,51,40.67183,-73.94934,0,160,2,220
21600813,94,40.82991,-73.94848,1,50,2,0
5053976,13,40.68989,-73.95878,1,45,7,364
62852828,94,40.82415,-73.95283,1,200,2,89
25549229,214,40.70677,-73.96745,1,101,1,12
98853519,202,40.80209,-73.96196,0,174,4,0
7157161,214,40.71274,-73.94521,1,90,1,341
2807776,74,40.65087,-73.96467,1,65,2,60
48804458,166,40.70349,-73.8994,0,94,6,48
98726662,175,40.60948,-73.95803,1,39,2,62
98726662,175,40.60985,-73.95927,1,39,3,1
96892684,206,40.83923,-73.94557,1,65,1,266
14016646,92,40.72962,-73.99932,1,100,5,0
2000143,25,40.69468,-73.99327,0,100,3,2
49699620,201,40.77777,-73.94914,1,100,7,0
26328087,214,40.71373,-73.94794,0,150,10,93
5664607,91,40.73363,-73.95333,1,110,2,2
11082833,4,40.76231,-73.92354,0,80,2,0
28809087,35,40.71809,-73.99655,1,200,3,0
8977158,31,40.68384,-73.99813,0,175,2,206
7610841,202,40.80173,-73.96175,0,375,2,285
4970150,202,40.78152,-73.97249,0,249,2,0
65147357,61,40.79543,-73.93539,1,80,1,0
17849213,214,40.71506,-73.93816,1,90,1,52
27506975,214,40.70553,-73.94267,1,90,2,0
35648363,25,40.69183,-73.99202,0,250,2,230
73373504,34,40.74068,-74.00295,0,180,2,70
10238963,7,40.62652,-74.0196,0,95,3,0
96996010,137,40.74698,-73.97218,1,205,1,363
37694131,159,40.65737,-73.94607,1,87,1,361
64205687,95,40.76297,-73.98888,1,69,4,163
30116728,201,40.78324,-73.95149,0,125,5,0
99108929,189,40.73707,-73.92082,2,30,7,206
25010766,13,40.68998,-73.93058,0,150,2,0
1475812,145,40.72104,-73.99498,1,130,2,59
41393276,74,40.64083,-73.96436,2,40,1,17
11304670,51,40.66469,-73.95125,1,29,5,206
99139601,134,40.81201,-73.90823,0,100,2,83
22789212,117,40.74965,-73.94019,1,99,2,0
48909179,94,40.82834,-73.9496,1,49,2,26
58254001,202,40.80185,-73.96807,1,80,3,129
26073602,61,40.79575,-73.94817,0,145,2,0
99235017,190,40.6471,-74.0075,0,138,3,83
21105084,94,40.81674,-73.95292,2,65,1,0
12063606,51,40.67747,-73.9466,0,90,9,0
92708653,13,40.68906,-73.93675,0,130,3,147
1419062,159,40.66149,-73.94278,1,70,2,72
35095754,162,40.67668,-74.01252,0,115,6,0
46322461,214,40.71996,-73.95767,1,100,1,0
99274925,81,40.6179,-74.03282,2,40,1,89
34687918,202,40.79284,-73.96858,0,120,1,0
13069275,94,40.82245,-73.95675,1,75,1,358
15858985,13,40.68852,-73.9499,0,140,5,168
36861300,28,40.6998,-73.92167,0,70,2,146
20534715,214,40.71434,-73.96085,0,250,3,3
1093220,28,40.70435,-73.92552,1,40,5,0
25673940,117,40.74422,-73.95432,0,78,3,0
10711869,57,40.69211,-73.99092,0,170,2,8
99434002,64,40.7246,-73.97877,0,149,2,76
19977987,28,40.70051,-73.93909,0,125,1,0
31627488,214,40.71923,-73.94258,0,70,1,192
7765138,201,40.78057,-73.95734,0,120,2,0
14010411,158,40.67419,-73.96423,1,149,3,0
31747645,41,40.68548,-73.96288,1,90,4,0
31661494,137,40.74817,-73.97595,1,150,2,112
390117,209,40.73142,-74.01,1,250,3,0
728477,197,40.72274,-74.00807,0,375,5,296
26943880,214,40.71529,-73.94532,1,80,3,0
4579626,151,40.67633,-73.9793,1,45,1,77
28786801,28,40.70268,-73.9265,1,65,1,0
23895443,94,40.81545,-73.95806,1,99,1,35
7529823,51,40.67453,-73.94537,1,45,2,131
99552750,201,40.76346,-73.96684,0,190,4,104
72596124,104,40.74912,-73.88667,0,80,1,143
39461895,145,40.72021,-73.99592,0,229,10,137
32052000,120,40.57821,-73.94122,0,55,4,215
99539943,127,40.74828,-73.98401,1,189,1,365
99629743,41,40.68769,-73.96604,0,449,2,347
99643776,119,40.71806,-73.99351,0,250,3,147
49519202,178,40.72576,-74.00381,1,85,5,0
43718548,103,40.8622,-73.93349,1,52,3,0
99651727,134,40.81072,-73.92349,0,120,2,260
10703290,201,40.77344,-73.94911,1,90,2,0
39837217,28,40.70012,-73.93775,1,74,3,131
99665419,178,40.72391,-74.00658,0,75,4,0
62644193,60,40.64335,-73.92981,1,70,1,157
1486872,85,40.66881,-73.99178,0,147,5,0
30047867,13,40.68707,-73.94437,1,50,2,0
24634123,64,40.72978,-73.98584,0,250,5,0
2276763,94,40.81678,-73.93836,1,40,5,0
1098809,34,40.74244,-73.99781,0,200,3,1
10966079,214,40.70915,-73.96102,1,80,4,133
42328181,214,40.71969,-73.94135,1,100,2,0
90771408,182,40.66565,-73.99172,1,70,1,297
96148809,13,40.68227,-73.93479,0,150,2,0
96595601,127,40.75966,-73.96313,0,135,3,0
99804239,68,40.74262,-73.87907,1,51,2,296
99865195,202,40.79772,-73.96213,0,335,4,263
8940513,151,40.67148,-73.97479,0,198,7,241
94945743,119,40.71546,-73.98907,1,120,6,0
98726662,175,40.60983,-73.95887,1,39,2,101
7453255,64,40.73199,-73.98956,1,51,7,0
94100727,84,40.69426,-73.8964,0,87,2,0
30380688,28,40.68502,-73.90883,0,145,2,218
6051934,126,40.56933,-74.09493,1,80,1,358
6119933,214,40.70908,-73.96146,1,90,2,0
5503249,13,40.68127,-73.92686,0,125,7,347
59909443,13,40.67764,-73.92241,1,75,3,145
27443229,35,40.7161,-73.99828,0,140,2,0
74442807,28,40.69477,-73.92611,1,2000,5,0
84141567,123,40.73577,-73.89981,1,75,1,173
37082109,7,40.62413,-74.03085,0,90,1,0
11845677,41,40.68229,-73.96154,0,160,2,68
14482375,91,40.72214,-73.94345,1,199,3,0
100718,41,40.69278,-73.965,0,95,1,0
97521826,13,40.68816,-73.95791,1,120,3,179
53301314,61,40.80832,-73.93889,0,200,3,152
6521189,214,40.70953,-73.96445,0,190,5,5
20915650,61,40.79324,-73.94037,1,65,7,0
100107219,13,40.6854,-73.94614,0,160,2,48
100113704,201,40.76443,-73.96603,0,235,4,151
2500106,41,40.68908,-73.9678,1,65,2,0
14676072,86,40.73626,-73.98104,0,180,3,0
24297098,35,40.71807,-74.00215,0,100,6,0
100197679,127,40.74768,-73.98723,0,195,1,351
100202479,13,40.68642,-73.92864,0,100,3,25
7149725,28,40.70236,-73.92232,0,185,5,0
23955743,151,40.67879,-73.97438,0,135,1,0
8598491,64,40.72275,-73.97598,0,175,2,63
40991179,214,40.72022,-73.95814,0,345,3,9
12214869,74,40.63766,-73.96611,0,275,2,276
437960,127,40.76135,-73.96645,1,230,8,87
12126100,214,40.71538,-73.94712,1,85,2,221
10608644,13,40.68526,-73.94099,0,130,3,89
6588016,117,40.76112,-73.92631,0,79,3,105
37907767,201,40.7673,-73.96043,1,110,1,0
66602200,151,40.67688,-73.97602,1,100,2,126
80379,209,40.7359,-74.00191,1,120,1,83
100401692,60,40.6393,-73.9472,0,90,3,201
100421535,178,40.72524,-74.00218,0,350,5,0
8962305,119,40.71214,-73.98955,1,90,5,20
17301301,214,40.70981,-73.94239,0,110,2,0
1427352,13,40.69098,-73.92622,1,40,2,0
2456412,214,40.71524,-73.96229,0,200,2,0
1781401,13,40.68714,-73.93443,0,155,4,98
15055897,41,40.69043,-73.96736,1,75,2,0
263882,13,40.68084,-73.91116,0,139,2,284
515095,31,40.67855,-74.00075,1,79,2,45
62605071,49,40.57505,-74.00161,1,95,1,163
100586983,63,40.66733,-73.88348,0,93,1,86
24346282,151,40.67729,-73.98122,1,71,7,0
96101938,28,40.69636,-73.92482,0,88,2,0
78276061,76,40.61863,-73.93183,1,55,2,247
74815132,202,40.78825,-73.97231,0,115,5,0
19313463,216,40.65136,-73.9746,0,75,5,6
5598880,202,40.79985,-73.96138,0,135,7,99
23744032,209,40.7365,-73.99751,0,209,2,16
95623010,202,40.7762,-73.97944,0,185,2,215
6433320,28,40.69907,-73.92115,1,40,5,0
100721907,34,40.74929,-73.99658,1,78,3,44
100746171,64,40.72515,-73.9839,0,129,3,74
100757200,7,40.63461,-74.02451,0,126,1,295
42986446,13,40.69136,-73.92803,0,229,2,0
43227390,64,40.72216,-73.97806,1,110,3,0
9329143,61,40.79931,-73.94196,0,170,6,0
84841205,4,40.76227,-73.92316,1,55,4,53
17328624,159,40.65731,-73.94693,0,200,5,166
4808861,127,40.75622,-73.96768,1,125,1,0
16641743,64,40.72952,-73.98388,0,140,7,0
100829279,127,40.76195,-73.97148,0,210,1,211
76667674,201,40.76397,-73.96245,0,186,2,77
3270460,159,40.6609,-73.95865,0,100,5,0
11742138,74,40.63667,-73.96705,0,250,4,35
72029809,13,40.69364,-73.93303,1,89,5,0
98235552,94,40.82364,-73.9533,1,60,3,0
8712217,91,40.72667,-73.95221,0,200,4,0
531006,202,40.79039,-73.96789,0,180,4,0
18727732,214,40.71783,-73.94104,0,160,3,0
100971588,96,40.83844,-73.92489,0,75,4,26
57125089,13,40.68118,-73.91107,0,119,2,14
14422390,4,40.76625,-73.93295,1,49,1,0
36743809,214,40.71443,-73.94153,0,300,2,310
1475812,145,40.71995,-73.99461,1,140,2,44
432149,13,40.69905,-73.94451,0,98,2,0
8977158,31,40.68321,-73.99681,0,199,2,230
62256292,13,40.6804,-73.93648,0,125,3,78
20691787,91,40.72482,-73.95408,1,60,1,0
68094795,201,40.76754,-73.96166,0,249,3,1
101131690,95,40.75751,-73.99401,0,175,1,12
101131904,94,40.83124,-73.94501,1,40,2,39
844442,214,40.70758,-73.94197,1,115,2,0
2305944,159,40.66082,-73.94532,0,79,5,0
22067387,75,40.7385,-73.98782,0,236,1,0
86408170,34,40.74368,-73.99825,1,120,1,0
19282734,13,40.68134,-73.92226,0,120,3,232
8832456,108,40.64381,-73.97018,1,54,1,70
8164085,166,40.69692,-73.90008,1,56,2,80
30653537,61,40.78941,-73.94881,1,60,1,0
22963797,214,40.71089,-73.96627,1,90,2,338
2394687,214,40.70005,-73.95101,0,260,1,88
62641421,201,40.7754,-73.95236,0,125,2,0
101262037,117,40.75378,-73.93449,1,65,1,66
11262790,91,40.72474,-73.94859,1,55,5,0
3137269,51,40.67587,-73.93175,0,130,3,0
1314045,214,40.71361,-73.94804,1,109,1,326
1314045,214,40.71326,-73.94947,1,99,1,352
48282875,214,40.70604,-73.94307,1,55,3,0
97186572,209,40.73088,-74.00378,0,300,1,73
19153021,61,40.78982,-73.94263,0,220,7,0
59962617,64,40.72635,-73.98578,1,155,1,0
20414163,94,40.81102,-73.94712,0,133,4,5
57812046,74,40.64008,-73.96579,0,180,3,0
62413233,13,40.67718,-73.91405,0,135,4,0
101378990,127,40.74634,-73.98704,1,179,1,337
26504092,94,40.81407,-73.95092,0,100,3,0
34061867,201,40.77079,-73.95922,1,100,2,4
1446988,64,40.73281,-73.98686,0,250,4,3
2134232,197,40.71916,-74.01177,1,95,1,0
78832142,201,40.77851,-73.94985,0,218,2,305
101435219,13,40.69226,-73.93458,0,176,2,197
50145118,94,40.8091,-73.94241,1,89,1,0
10773304,119,40.71983,-73.98196,0,160,3,147
101113595,13,40.68012,-73.93862,1,89,2,0
37447483,94,40.80102,-73.95401,1,70,3,73
8615868,151,40.67829,-73.97891,0,100,1,0
7728010,13,40.69117,-73.95876,1,63,5,342
34875504,28,40.68992,-73.90951,1,63,2,0
18192996,54,40.7785,-73.91693,1,55,1,0
22118802,28,40.7007,-73.92359,1,90,3,0
101529107,214,40.71124,-73.96451,0,164,2,0
74782658,84,40.70075,-73.88743,1,40,1,300
14521207,91,40.72831,-73.95634,0,250,3,0
101550977,73,40.70488,-74.00744,1,95,5,272
101550977,73,40.70602,-74.00891,1,90,4,246
25685076,108,40.63725,-73.97345,1,111,1,156
101557399,60,40.6418,-73.93947,0,120,2,85
34331702,13,40.68887,-73.92903,0,95,4,14
101569412,61,40.78918,-73.94652,0,100,7,11
39668851,13,40.68338,-73.95075,0,100,5,298
909710,214,40.70634,-73.95338,1,49,5,0
101604346,7,40.63447,-74.02455,0,116,1,314
15600805,34,40.73975,-73.99848,0,265,3,0
148108,119,40.72297,-73.98946,1,333,1,62
101632253,61,40.78857,-73.94952,1,100,3,188
2908180,61,40.7898,-73.94213,1,125,5,110
57109253,214,40.71365,-73.96232,1,70,3,188
101653570,13,40.68955,-73.95117,1,59,2,40
8076786,190,40.65888,-74.00044,1,89,1,281
101653570,13,40.68908,-73.95545,1,59,2,57
85726670,201,40.77043,-73.95557,0,150,3,0
17043144,28,40.70018,-73.93858,1,55,3,0
83246395,95,40.75764,-73.98963,1,150,2,0
44706272,214,40.70835,-73.955,1,45,3,0
8881924,115,40.71819,-73.99786,0,196,6,268
11075539,28,40.69688,-73.93396,1,69,2,36
25851147,94,40.81736,-73.95294,1,65,3,46
6109872,119,40.7209,-73.98428,1,100,2,66
51830483,95,40.76028,-73.98846,1,92,1,152
5321130,13,40.68915,-73.95245,0,365,5,112
1515114,64,40.72503,-73.97851,0,300,10,16
18314550,190,40.66451,-73.99342,0,175,2,18
87370616,118,40.82006,-73.90332,1,80,2,365
3033622,216,40.65237,-73.97365,0,90,7,210
12210788,202,40.79516,-73.96813,1,119,1,365
24867105,54,40.77176,-73.90885,1,75,3,0
903086,119,40.71206,-73.98824,1,99,5,0
9718720,214,40.71889,-73.95786,0,450,5,60
14258860,214,40.71809,-73.95283,0,200,5,0
5435740,159,40.65989,-73.95386,0,99,2,0
24425145,201,40.76395,-73.96196,0,270,1,0
101976032,34,40.74407,-73.99366,0,499,4,280
101982307,214,40.71512,-73.95655,1,80,2,34
46990279,197,40.71634,-74.00505,0,1500,2,365
90025899,53,40.70416,-73.98539,1,105,2,62
12733096,64,40.73296,-73.98884,0,275,2,0
88895712,214,40.71738,-73.94527,0,150,4,0
795031,214,40.70809,-73.9519,1,70,2,35
6834967,34,40.74124,-74.00025,0,150,6,0
97657342,175,40.60396,-73.95761,0,146,3,79
28966357,61,40.78697,-73.94469,1,99,2,92
14370,151,40.67358,-73.97171,0,125,7,0
102016115,216,40.65131,-73.97866,1,125,2,310
101883929,19,40.68326,-73.98004,0,182,4,254
16878736,13,40.67989,-73.94298,1,55,2,311
5450219,19,40.68501,-73.98581,0,255,3,33
102072740,206,40.83837,-73.94224,1,75,1,0
24215329,13,40.68697,-73.92271,1,60,2,0
102075715,13,40.68541,-73.95224,1,80,1,350
101978485,198,40.71165,-73.9993,0,125,1,88
102080453,13,40.694,-73.94675,1,54,1,0
45009,13,40.69395,-73.95934,0,170,2,1
44498923,189,40.74075,-73.92619,0,115,3,3
59059294,108,40.6378,-73.9696,1,65,4,0
1546439,64,40.72868,-73.99036,1,50,4,0
102103075,51,40.67923,-73.96286,0,139,1,257
102108786,63,40.6724,-73.88839,1,300,3,80
24360599,182,40.66132,-73.98678,0,85,5,0
52835849,28,40.70165,-73.92938,1,50,7,89
102080453,13,40.69413,-73.94481,1,49,1,0
7755859,64,40.72891,-73.98797,0,120,6,40
101653570,214,40.70006,-73.95388,1,79,2,21
8076496,4,40.76982,-73.93501,1,60,4,96
35667639,188,40.73167,-73.98146,1,175,1,180
7607175,119,40.7208,-73.9819,1,75,5,157
20237633,166,40.70639,-73.90058,1,50,2,0
66823224,202,40.79386,-73.97223,1,80,1,42
70963475,202,40.80237,-73.96601,1,110,7,87
33924547,13,40.68978,-73.95339,1,130,3,0
22195599,64,40.72025,-73.97901,1,67,10,7
28189446,69,40.54106,-74.14666,0,70,5,291
102218558,104,40.75523,-73.88418,1,70,1,0
58390804,74,40.6459,-73.9642,0,153,3,277
102112347,151,40.67427,-73.97652,0,350,2,21
391488,159,40.65762,-73.96129,1,500,1,89
102228163,31,40.67844,-74.00028,0,90,7,50
25495114,64,40.73016,-73.98171,0,178,9,0
12495861,202,40.80096,-73.96758,1,60,1,0
61601937,220,40.74246,-73.90125,1,40,1,0
102251846,19,40.68898,-73.98751,0,160,2,270
64336536,214,40.71805,-73.94088,1,95,4,0
73561233,119,40.71853,-73.98911,1,86,5,0
78421449,13,40.68631,-73.92629,1,200,2,0
26020769,159,40.65678,-73.95154,1,99,2,364
84141567,123,40.73529,-73.90219,1,65,4,0
10146370,35,40.7152,-73.99947,0,159,6,351
102357305,85,40.67876,-73.9904,0,250,5,70
11921184,64,40.72461,-73.98172,1,85,2,6
20241220,13,40.68186,-73.92173,1,50,2,0
9439324,28,40.68844,-73.90531,1,49,1,53
102383709,94,40.82914,-73.94736,1,69,4,125
5568352,80,40.68718,-73.97289,0,200,2,15
9549442,162,40.67749,-74.00761,1,62,5,0
34506361,137,40.74686,-73.97514,0,400,1,364
18192430,80,40.6967,-73.97477,1,80,1,0
41191579,51,40.67034,-73.93902,0,87,1,0
30593595,28,40.68442,-73.9083,0,99,3,46
16494382,166,40.70735,-73.89343,1,20,7,89
102415020,214,40.70653,-73.93864,0,109,4,212
70403406,202,40.80258,-73.9676,1,75,2,0
13454974,127,40.74665,-73.98042,0,175,2,88
102478101,95,40.75968,-73.99797,0,289,2,0
6119933,214,40.70944,-73.96161,0,209,2,11
102488175,28,40.69748,-73.92588,0,75,2,322
102500495,60,40.66048,-73.93335,0,80,1,7
10398617,214,40.7121,-73.95892,1,70,2,19
11727149,214,40.70687,-73.9425,0,150,3,0
102518726,73,40.70959,-74.00646,0,145,3,0
102526456,13,40.68858,-73.92212,0,142,1,80
102526590,33,40.62063,-74.13001,0,65,2,40
100781220,4,40.75732,-73.92019,0,110,2,191
7455706,64,40.72117,-73.97839,1,80,6,7
99602138,206,40.8349,-73.94829,0,150,3,5
2719866,137,40.7487,-73.97842,1,40,5,0
8439929,214,40.7158,-73.94259,0,150,1,102
18240752,151,40.67538,-73.98117,1,47,2,0
4702833,216,40.65815,-73.98172,0,100,2,77
14566486,13,40.68434,-73.95399,0,85,7,0
76536839,104,40.75082,-73.89447,0,99,2,1
46382885,60,40.66011,-73.93202,1,33,2,277
11297371,28,40.69889,-73.92937,1,50,2,293
89759874,214,40.70688,-73.96745,1,72,1,215
102731382,35,40.71454,-73.99271,0,300,7,36
40503875,4,40.75927,-73.9092,1,55,1,0
5192686,159,40.65783,-73.9563,1,100,2,0
3948843,80,40.69012,-73.97252,0,180,2,18
102754726,13,40.68562,-73.94042,0,300,2,180
58118452,13,40.68898,-73.94756,1,53,1,188
1583461,51,40.66958,-73.95081,0,160,5,290
100842144,201,40.77502,-73.95536,1,143,2,365
5237407,159,40.66197,-73.94668,1,48,2,20
102792338,112,40.74411,-73.98011,2,65,4,0
99937669,64,40.72524,-73.97777,1,70,1,203
102799406,123,40.71402,-73.90853,0,159,5,299
1260413,214,40.71368,-73.94236,1,89,5,0
102811343,4,40.77204,-73.93344,0,100,1,8
69406365,201,40.77097,-73.94862,1,60,1,0
6181203,51,40.67638,-73.91578,1,42,4,364
32209352,28,40.696,-73.91303,1,57,4,307
9193762,28,40.69702,-73.93269,1,43,1,0
28966357,61,40.786,-73.94571,1,99,2,88
36669277,214,40.71805,-73.96416,1,105,1,0
21503447,206,40.8451,-73.94101,1,65,5,179
8616101,202,40.78146,-73.97917,0,265,2,16
37712463,86,40.73267,-73.98259,1,100,3,0
53635805,190,40.64759,-73.99812,1,38,2,0
48961085,4,40.76422,-73.92491,1,88,5,0
102924482,94,40.82514,-73.95489,1,60,4,98
